Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,plot_summary
33956317,/m/0hndjzb,The Catastrophe,,,15.0,[],[],"['Short Film', 'Drama']",,Unknown,"['Drama', 'Short Film']","The Catastrophe is a surreal drama/mystery short film that uses dreamlike imagery, a Bob Dylan song and a poem by Forough Farrokhzad to paint a portrait of Dominicus Pike, the quintessential modern man. The movie follows Dominicus as he traverses the American midwest, plying his trade as a cigar salesman, and his dawning realization that he may have sold his soul to a multinational corporation. The main story of The Catastrophe is interwoven with narrative threads involving the collapse of Dominicus’ relationship with his girlfriend, Carlie, and his discovery of what may be a murder plot involving one of his clients, Mohammad “Double Apple” Akbari. Only life on the road alone makes it hard for Dominicus to distinguish where reality ends and dreams begin."
20713032,/m/052172r,Bhopal: Prayer for Rain,2012.0,,,['English Language'],"['United States of America', 'India', 'United Kingdom']","['Disaster', 'Drama']",2010.0,North America,"['Disaster', 'Drama']","The film follows multiple characters' lives and dilemmas in the months leading to the 1984 Union Carbide industrial disaster in Bhopal, India, also known as Bhopal gas tragedy. This was the biggest industrial disaster in human history that killed around 2,500 people in roughly two weeks starting the night of 3 December 1984. At least 25,000 people are estimated to have died in the years after the disaster.<ref namehttp://www.first14.com/bhopal-gas-tragedy-92-injuries-termed-minor-822.html|accessdateFirst14 News|dateAK Dubey|archiveurl26 June 2010}}"
30710263,/m/0g9_hjj,Fighter,2011.0,,160.0,[],['India'],['Action'],2010.0,Asia,['Action/Adventure'],"The film starts with a flashback. ACP Bose  is a sincere police officer happily married and lives with his parents and younger brother Surya Jeet. Surjo is a college student and he falls in love with his classmate Indu Srabanti Chatterjee. Enter Section Shankar, Bharat Kaul, the villain who is notorious for settlements and land deals. Indu comes across ACP Bose when she is on a field trip from her college with her friends. She gets friendly with his daughter Pinky who tells her that she would get her introduced to her uncle Surya and they would make a good pair. It turns out that Surya studies in Indu’s college and soon after they accidentally even come to know each other and get close. ACP Bose investigates the case of a dreaded criminal Section Shankar whom no one has been able to touch. He is even involved with a land deal involving crores of money which is completely illegal and others including the D.I.G is involved. When the chairman of the bank who has lent money for the deal demand the money back as the deal hasn’t worked, but Section Shankar eliminates him. The people who are customers of the bank take to the streets and try to damage the bank.ACP Bose arrives there, arrests the manager and takes him away. Somehow Section Shankar comes to know where the manager has been taken .He arrives there with his men and the D.I.G and nearly kill ACP Bose. Section Shankar asks his men to dump the body. On the way, somehow Surya gets involved and ultimately rescues his brother from a burning bus and the elder brother dies in the younger brother’s arms. The entire media and the people think that ACP Bose has swindled off all the money as they have been made to believe that by the D.I.G.Surya decides to take revenge on the people who killed his brother. Firstly he kills Nikhil  .Then he kills the D.I.G .Nikhil had also kidnapped Indu as he wants her at any cost, but Surya rescues her. Section Shankar also kidnaps the entire family of Surya.Surya goes to Section Shankar house’s where he kills Shankar and rescues his family under the supervision of the new D.I.G who supports him wholeheartedly."
24739648,/m/0806h15,Collapse,2009.0,,82.0,['English Language'],['United States of America'],"['Political cinema', 'Indie', 'Documentary']",2000.0,North America,"['Indie', 'Political', 'Documentary']","Sitting in a room that looks like a bunker, Ruppert briefly recounts his life including his parents' ties to U.S. intelligence agencies and Ruppert’s own career as an LAPD beat cop and detective. Ruppert then summarizes current energy and economic issues, focusing mainly around the core concepts of peak oil and sustainable development. He also criticizes fiat money, fractional reserves, leveraging, and discusses CIA drug trafficking. The bulk of the film presents Ruppert making an array of predictions including social unrest, violence, population dislocation and governmental collapses in the United States and throughout the world. He draws on the same news reports and data available to any Internet user, but he applies a unique interpretation -- “connecting the dots” as he calls it. Smith periodically stops Ruppert to question his assumptions and provide a note of skepticism."
21604407,/m/05msfyg,Aduri,2008.0,,101.0,['English Language'],['United States of America'],"['Thriller', 'Action', 'Drama']",2000.0,North America,"['Action/Adventure', 'Drama', 'Thriller']","Aduri Aman , finds herself the target of federal agents, though she is herself employed by the FBI as an analyst. Unsuspecting that she may have knowledge of government secrets, she receives help and refuge from a stranger, Saif . He seems overly eager to help. As the couple races through Washington D.C. suburbs, Aduri's own past catches up to her. Various contemporary events are used as plot devices in Aduri. These include: *United States War on Terror *The 2004 Asian Tsunami *The crude oil price hike from 2005 to 2008 *The 2008 United States Presidential Elections"
32932751,/m/0h3tff2,The Birth of White Australia,1928.0,,,"['Silent film', 'English Language']",[],['Silent film'],1920.0,Unknown,['Silent film'],"The film moves back and forth in time. It covers Captain Cook's landing at Botany Bay, clashes with Australian aborigines, and the discovery of gold. The main plot concerns the Lambing Flat riots, which is depicted as parlay being caused by the Chinese attempting to murder a while girl after she criticises them for washing their clothes in the drinking water. The film ends with the introduction of legislation restarting Chinese immigration."
9340076,/m/02854l1,Adrenalin: Fear the Rush,1996.0,37536.0,95.0,['English Language'],['United States of America'],"['Disaster', 'Thriller', 'Science Fiction', 'Action', 'Action/Adventure']",1990.0,North America,"['Disaster', 'Science Fiction', 'Thriller', 'Action/Adventure']","The Soviet Union has dissolved into what is now Russia. Out of chaos comes a mysterious virus that eventually kills everyone who is exposed to it. The virus eventually reaches the United States through Boston, and the city is quarantined. A wall is built, cutting Boston off from the ""mainland."" All foreign immigrants are barred from entering the US since they may be carriers of the virus. The only people allowed out of the city are those with special passports, only available to those working with a government agency or through the black market. Officer Delon  is a mother who desperately needs to get away from the quarantined city. She is about to give her son a black-market passport to the safe-zone when she is called in to duty. A gang has been slaughtered by some kind of creature and the police are investigating. The monster has superhuman abilities including speed and strength. The team of police officers, including Delon and Lemieux , are sent into the sewer system to capture or kill the creature. Slowly, the team is killed off one by one until only Delon and Lemieux remain. Delon stumbles across a team of scientists sent to kill the creature themselves. They know the creature is the source of the deadly virus and if it is not killed, it will ""explode"" and spread the virus all over Boston. Delon is then captured by the creature, along with two others. Delon eventually manages to kick the creature into unconscious in order to gain enough time to break her restrains, grab a pistol and kill it with numerous shots. Delon is later rewarded with two passports to the safe-zone, one for her and for her son."
24386035,/m/07sc2b3,Brandos Costumes,1975.0,,72.0,[],['Portugal'],['Drama'],1970.0,Europe,['Drama'],"A portrait of the everyday life of a typical middle-class family in parallel with the fall of the Estado Novo, the 48-year dictatorship led by Salazar. The daughters' conflicts and frustrations with their parents, their grandmother and their maid find an obvious echo in the country's collective events. The Carnation Revolution is about to explode."
15724834,/m/02vm3x1,Sadhu Miranda,2008.0,,,['Tamil Language'],['India'],"['Thriller', 'Drama']",2000.0,Asia,"['Drama', 'Thriller']","The movie starts of with a robbery of 20 crores in Pondicherry DID Bank where a college girl gets killed by one of the thieves. The same night as the robbery, the manager of the bank  commits suicide."
9478308,/m/0gy_8n,Battle in Seattle,2007.0,886461.0,98.0,['English Language'],"['United States of America', 'Canada', 'Germany']","['Ensemble Film', 'Drama', 'Indie', 'Docudrama', 'Political drama']",2000.0,North America,"['Indie', 'Drama', 'Political', 'Ensemble Film']","The film depicts the historic protest in 1999, as thousands of activists arrive in Seattle, Washington in masses to protest the WTO Ministerial Conference of 1999. The World Trade Organization is considered by protesters to contribute to widening the socioeconomic gap between the rich and the poor while it claims to be fixing it and increasing world hunger, disease and death. The movie takes an in-depth look at several fictional characters during those five days in 1999 as demonstrators protested the meeting of the WTO in Seattle's streets. The movie portrays conflicts between the peaceful protesters and a minority committing property destruction whose actions were widely covered by the media. Although the protest began peacefully with a goal of stopping the WTO talks, police began teargassing the crowd and the situation escalated into a full-scale riot and a State of Emergency that pitted protesters against the Seattle Police Department and the National Guard."
4874236,/m/0cs0xl,Secuestro express,2005.0,,87.0,['Spanish Language'],['Venezuela'],"['Crime Fiction', 'Thriller', 'Adventure', 'World cinema', 'Crime Drama', 'Action/Adventure', 'Drama']",2000.0,South America,"['Thriller', 'Action/Adventure', 'Drama', 'Fiction', 'World']","The film follows the kidnapping of Carla  and her boyfriend when they are suddenly kidnapped in Caracas, Venezuela. Carla  and Martin  are a young upper-class couple fresh from a night of dancing and partying when they cross paths with Trece , Budu  and Niga , three men who make their living by kidnapping unwitting young adults to extort quick money from their wealthy parents. Carla and Martin become their next victims and are sent on a terrifying overnight journey through Caracas as they wait for Carla's father Sergio  to hand over twenty thousand dollars - a small amount for a rich Caraqueño, but the equivalent of more than 8 years of the Venezuelan minimum wage. They are emotionally and physically hurt, but soon form a relationship with their captors to try to escape. However, none of their plans pan out. They continue in the Land Cruiser, listening and understanding, even if slightly, their captor's point of view. Through the many mishaps they encounter, they begin to, albeit scarily, bond with the kidnappers. Martin flees the kidnappers in a crowded square, telling Niga to kill his girlfriend, abandoning her. However, he is soon apprehended by one of their cronies and returned to them and murdered in the trunk of a taxi. After her father pays their ransom, the kidnappers heatedly argue over her fate, between murder, rape, and release. Trece pays his share to the others to release her unharmed, and Carla is soon released, only to be found by another set of kidnappers. However, Trece returns to the scene and shoots them, freeing her again at that time. In the final scene she can be seen with much more modest attire and an inelegant car, continuing her work with sickly, impoverished children."
23627704,/m/06zjpmb,Quake,1992.0,,85.0,['English Language'],"['United States of America', 'Italy', 'United Kingdom', 'Germany', 'Poland', 'Hungary']","['Disaster', 'Action']",1990.0,North America,"['Disaster', 'Action/Adventure']","Set around the events of the 1989 Loma Prieta earthquake, a young couple, Jenny  and David , experience the horror of being terrorized by a psychotic neighbor, Kyle , in a city where panic and fear is the order of the day."
11508746,/m/02rg8g7,The Fourth Angel,2001.0,,96.0,"['French Language', 'English Language', 'Serbian language']","['Canada', 'United Kingdom']","['Action/Adventure', 'Thriller', 'Action', 'Drama', 'Psychological thriller']",2000.0,North America,"['Action/Adventure', 'Drama', 'Thriller']","Jack Elgin  is the European editor of The Economist, a magazine based in London, England. Jack has a wife named Maria  and three kids named Joanne , Julia , and Andrew . Jack subtly hijacks the family vacation, changing it from a lazy week of Mediterranean fun and sun in Corfu, Greece, to a tour of India, because of a story he has to cover. Maria is not as impressed as the kids are. Jack himself envisioned a chance to simultaneously seize a plum reporting assignment and spend at least a smidgen of quality time with his family. But on the way to India, their plane, a Boeing 747-200 owned by AM Air, an American airline, makes an unscheduled stopover in Limassol, Cyprus, because of a mechanical problem. After a while of waiting inside the Limassol airport, everyone gets back on the plane—which is then hijacked by a group of terrorists known as the August 15th Movement, led by a Serbian man named Ivanic Loyvek  and his right-hand man Karadan Maldic . And they are demanding $50,000,000 from the US State Department in one hour, or everyone on the airplane will die. The demand is met, and Loyvek and Maldic start releasing the women and children, with the men to go last. But as soon as a front passenger door is opened, a local police team gunning for the terrorists opens fire. The flight attendants frantically open the rest of the airplane's doors and start getting passengers out, but the terrorists start killing passengers, leading to an explosion. Maria, Joanne, and Julia get out of the airplane, and then Jack, holding Andrew, gets out—only to watch Maria, Joanne, and Julia get shot by the terrorists. Jack tries to hide Andrew's face so he can't see it. Maria and Joanne are dead, and Julia is still alive—but Julia burns to death while crying for help. In all, a total of 15 passengers die, and Loyvek and Maldic, the surviving terrorists, escape, knowing that they now have the $50,000,000. Jack feels that the hijacking would never have ended that way if the police team had waited until after the passengers were released from the airplane before getting trigger happy. Back in London, an absolutely devastated Jack is told that the terrorists were captured, but they were released and deported secretly, with no charges, no arrest—the result of some awfully compromised politics. Jack is understandably enraged that Loyvek and Maldic got off scot-free. While helping Andrew cope, Jack tries all the legal ways to ensure justice for his family, but to no avail. Jack pays a visit to Henry Davidson , a CIA agent who works at the American Embassy in London. Davidson tells Jack that there's little that can be done. Obviously, the American and British governments are completely impotent when it comes to going after Loyvek and Maldic, so Jack has absolutely no choice in the matter. He must do it himself. With the help of his ex-intelligence operative friend Kate Stockton , who is well-schooled in the finer points of international intelligence, Jack becomes a one-man anti-terrorist squadron, tracking down those who work with Loyvek and Maldic, and turning their own weapons against them. Dogging Jack's trail is FBI agent Jules Bernard , who's cooperating with Scotland Yard on anti-terrorist activities, and who suspects that Jack is the man who has been killing anyone involved in the hijacking. But as it turns out, Jules is on Jack's side, and he's willing to help Jack. After Jack kills Maldic, it turns out that Davidson was behind everything. Davidson had the airplane hijacked so he could get $50,000,000. With Jules's help, Jack sets out to make Loyvek and Davidson pay for the deaths of his family and the other people who died in Cyprus."
4679679,/m/0cgz8c,Una Breve Vacanza,1973.0,,112.0,['Italian Language'],['Italy'],"['Romance Film', 'Drama', 'World cinema']",1970.0,Europe,"['World', 'Drama', 'Romance']","The film concerns a female factory worker from Calabria who falls ill on the job and is prescribed a stay at a mountain retreat. She goes despite her husband's wishes, leaving behind her thankless work shift and her frustrating in-laws, but also her three children. The film addresses issues such as the health care system, labor conditions, spousal satisfaction, and class struggle."
15493185,/m/03mc2bj,Hooked on You,2007.0,,97.0,"['Standard Mandarin', 'English Language', 'Cantonese']",['Hong Kong'],"['Romantic comedy', 'World cinema', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Chinese Movies']",2000.0,Asia,"['Drama', 'Chinese Movies', 'Comedy', 'World', 'Romance']","Miu, a fishmonger at the Prosperity Market. Because of her father’s debt she gives herself three years to work at the Wet market. She promises herself that she’s going to leave the wet market and find a man worthy of her. At the market she always quarrel with her neighbor stall Mr. Fish . But when a new supermarket threatens their business at the Prosperity Market they work together to fight against it."
28467668,/m/0crd4s5,Crazy Days,1977.0,,102.0,"['Croatian language', 'Serbian language']",['Yugoslavia'],['Drama'],1970.0,Europe,['Drama'],"In this tragicomedy about the pretensions and sorrows of Yugoslavs who go abroad to earn money, a number of foreign workers have come back home for the holidays. When one of them taunts another with having done poorly abroad, the other fellow claims that he has enough money from his jobs to paper the other fellow's ostentatious and expensive house.http://www.answers.com/topic/ludi-dani"
7533751,/m/0264m96,One Night Stand,1984.0,,94.0,['English Language'],"['Australia', 'Canada']",['Drama'],1980.0,Oceania,['Drama'],"In Australia, four teenagers in the Sydney Opera House are horrified to hear the news that nuclear war has broken out in Eastern Europe. They try to figure out the best way they can survive the coming conflagration. At the film's end, it is left uncertain whether Sydney will be hit by nuclear weapons, although the US spy facility at Pine Gap has been obliterated."
25524572,/m/09rwc9l,Raithu Bidda,1939.0,,,['Telugu language'],['India'],['Drama'],1930.0,Asia,['Drama'],"The film is a seminal reformist melodrama critiquing the Zamindari system from the viewpoint of the Kisan Sabha agitations in Andhra Pradesh. Small-time landowner Narsi Reddy  borrows money from a shavukar who represents the major zamindar  of the village. When Narsi Reddy votes for a peasant candidate  rather than for the political party supported by the landlord, his son is attacked and he is publicly humiliated."
10518816,/m/02qghkj,The Seventh Continent,1989.0,,104.0,"['French Language', 'German Language']",['Austria'],"['Romance Film', 'Drama', 'World cinema']",1980.0,Europe,"['World', 'Drama', 'Romance']","The film is divided into three parts. The first two, 1987 and 1988, each depict a day in the family's life, showing their daily activities in detail. It conveys their discomfort with the sterile routines of modern society. Toward the beginning of each part, there is a voice over of the wife reading a letter to the husband's parents informing them of his success at work. Many of the same activities are shown in both parts. The third part, 1989, begins with the family departing from the grandparents' home after a visit. The husband then narrates a letter, written the next day, informing them he and his wife have quit their jobs and decided ""to leave"". It plays over clips of them quitting, closing their bank account, telling the clerk they are emigrating to Australia, selling their car, and buying a large variety of cutting tools. He then says it was a very hard decision whether or not to take Eva with them, but they decided to do so after she said she was not afraid of death. The family then eats a luxurious meal, and goes about systematically destroying every possession in the house, but in an automatic and lifeless manner, with barely any speaking . They rip up all of their money and flush it down the toilet. The only emotion shown is when Georg shatters their large fish tank, and his daughter screams and cries hysterically. Finally, they commit suicide, first Eva, then Anna, and finally Georg. Just before he dies, Georg is shown methodically writing the names, date, and time of death of all three family members on the wall. There is an envelope addressed to Georg's parents taped to the door. At the end of the film, there is text saying that, despite the suicide note, Georg's parents thought it may have been a homicide and a police investigation was conducted. No evidence of murder was found."
19275224,/m/04lf87q,Summer 2007,2008.0,,166.0,['Hindi Language'],['India'],"['Thriller', 'Crime Fiction', 'World cinema', 'Musical', 'Drama', 'Bollywood']",2000.0,Asia,"['Thriller', 'Drama', 'Bollywood', 'Fiction', 'Musical', 'World']","Rahul , Priyanka , Qateel , Bagani  and Vishaka  are medical college students with carefree attitudes. Rahul and Priyanka's failed relationship is shown in flashbacks. The group goes to a village in rural Maharashtra that is struck by farmer suicide. There they work as medical interns in the village hospital. The group plans a vacation to Goa until they are awoken to the plight of the poverty-ridden villagers by the village doctor, Mukya . In addition to their torment, a cruel zamindar  and his son  trouble the villagers with excessive interest rates. As a solution, a reformed criminal  offers monetary aid to the oppressed in form of microcredit loans. This comes as an able ally to students who vow to help the villagers. However, naxalites and corrupt politicians complicate their efforts. How these socially-awakened students rise above these problems forms the rest of the story."
17551895,/m/047bl9d,Visioneers,2008.0,,94.0,['English Language'],['United States of America'],"['Black comedy', 'Comedy', 'Indie']",2000.0,North America,"['Indie', 'Comedy']","In a dystopian near-future, the largest business in the history of mankind, Jeffers Corporation, controls the United States. The corporation and its leader, Mr. Jeffers, claim success is achieved thanks to a strict philosophy of mindless productivity. Jeffers teaches that productivity equals happiness, and the business logo  is the standard greeting in society. George Washington Winsterhammerman, a descendant of George Washington, is a Level-3 ""TUNT"" employee at the Jeffers Corporation, and is suffering from overeating and impotence as a result of his distant wife and eremitic son making him unhappy. George then begins to ""suffer from dreams"" wherein he is the first president of America, and he worries that he will suddenly explode like thousands of other people. Despite the government's attempts to combat explosions, people including George's co-worker, Todd, continue to die by exploding. After George's friend and superior, Charisma, is fired, George discovers she now works in a café, and meets with her in an attempt to avoid unhappiness. After briefly talking, Charisma confides that she has dreams too, and that they involve George and her running away together, only for her to abandon him apologetically. After his wife and son leave due to their own unhappiness, George then meets the real Mr. Jeffers, who wants to know why George drew a sunset to encapsulate his vision of the future. Mr. Jeffers reveals that the secret to inner-peace is to ""kill the thing you love"". This prompts George to return to Charisma, only to find she has been brainwashed to prevent thoughts that may lead to exploding. After taking her on a yacht with the intent of killing her, George makes a final attempt to rekindle the intimacy they shared at the café. She initially cannot remember him, but later she recalls him and begins to cry. They embrace. After spending the night with Charisma, George observes a boatful of men dressed as American Revolutionary soldiers, whom he then salutes."
