Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,plot_summary
19419882,/m/04mxfd5,The Passage,1979.0,,99.0,['English Language'],['United Kingdom'],"['Action', 'Drama', 'War film']",1970.0,Europe,"['Action/Adventure', 'Drama', 'War']","During World War II, a Basque farmer  is asked by the French resistance to help a fleeing scientist  and his family escape across the Pyrenees Mountains to safety in neutral Spain. On his trail are a group of Germans, led by a sadistic Nazi officer ."
32512267,/m/0h1bl5f,The Dismissal,1942.0,,,[],['Germany'],"['History', 'Drama']",1940.0,Europe,"['Drama', 'Historical']","{{Expand section|date""hertzstein305""/> An unscrupulous schemer plays on the king's desire to lead and so persuades him to the dismissal.Erwin Leiser, Nazi Cinema p120 ISBN 0-02-570230-0 This results in a disastrous two-front war by destroying Bismarck's treaty with Russia and leaving him to lament with the question of who would complete his work.Robert Edwin Hertzstein, The War That Hitler Won p305-6 ISBN 399-11845-4"
31076473,/m/04j2zw5,So Ends Our Night,1941.0,,117.0,['English Language'],['United States of America'],"['Drama', 'War film']",1940.0,North America,"['Drama', 'War']","The story takes place in Germany during the Third Reich, when Hitler started to invade countries and persecuting Jews and opponents of his regime. Three of the people Josef Steiner , Ruth Holland  and Ludwig Kern  fleeing for Europe, of dangerous Nazi"
24051101,/m/07kd398,Nazty Nuisance,1943.0,,43.0,['English Language'],['United States of America'],"['Adventure', 'Comedy film', 'Short Film', 'Fantasy', 'War film', 'Action']",1940.0,North America,"['Fantasy', 'Short Film', 'Action/Adventure', 'Comedy', 'War']","Germany's Adolf Hitler, with his Axis stooges, Italy's Benito Mussolini and Japan's Suki Yama, although he tried to avoid taking them, is on his way, via submarine, to a tropical country to negotiate a treaty with the High Chief Paj Mab. However, an American PT boat crew is already there and have some plans for schickenbit-grubber  and his buddies."
33525798,/m/0hgkx8k,KLK Calling PTZ - The Red Orchestra,1971.0,,101.0,['German Language'],['German Democratic Republic'],['Drama'],1970.0,Europe,['Drama'],"After Hitler's rise to power in 1933, a group of regime opponents from various backgrounds consolidated under the leadership of Harro Schulze-Boysen and Arvid Harnack. They gather intelligence and pass it on to other countries. After the outbreak of the Second World War, and especially after the German invasion of the Soviet Union, they intensify their work. In August 1942, the Gestapo arrests Boysen and soon after cracks down on the spy ring."
26736842,/m/0bmgw43,Identity Unknown,1945.0,,71.0,[],['United States of America'],"['Thriller', 'Drama', 'War film']",1940.0,North America,"['Drama', 'Thriller', 'War']","During World War II four American soldiers defend a farmhouse against a German assault. With the farmhouse overrun, the area is bombed with three of the soldiers killed and burned beyond recognition whilst the fourth survives but has lost his memory. Upon his discharge from the Army, the soldier returns to America and visits the families of all four soldiers to see if he can discover his identity and past."
28785611,/m/0dd9fw5,Escape to Danger,1943.0,,84.0,['English Language'],['United Kingdom'],['Thriller'],1940.0,Europe,['Thriller'],During the Second World War a British schoolteacher working in Denmark is caught up when the Germans invade.
24486141,/m/080mczx,Eagles Over London,1969.0,,100.0,[],['Italy'],"['Action/Adventure', 'Action', 'World cinema', 'War film']",1960.0,Europe,"['Action/Adventure', 'World', 'War']","During World War II at the height of the Battle of Britain, British military officers are in pursuit of a merciless team of Nazi saboteurs. They searched though war-ravaged London but the Nazis eluded them. Finally, the British caught up with the Germans in a final battle at the RAF Control Centre."
20517255,/m/05245vx,SS Girls,1977.0,,95.0,['Italian Language'],['Italy'],"['War film', 'Sexploitation']",1970.0,Europe,"['Sex', 'War']","Near the end of World War II a German officer selects ten prostitutes to root out the traitors in Hitler's Third Reich. After many orgies and the execution of disloyal officers, the entire company kill themselves upon hearing of Hitler's death."
26084240,/m/0b6nh1j,Brushfire,1962.0,,80.0,['English Language'],['United States of America'],"['Drama', 'Adventure']",1960.0,North America,"['Action/Adventure', 'Drama']","Two American World War II veterans Jeff ([[John Ireland  and Chevern  reside as planters in an unnamed Southeast Asian nation. They are drawn into a conflict with a group of guerrillas led by Martin  and Vlad  who have abducted a young American couple Tony  and Easter  Banford.p.114 Smith, Julian Looking Away: Hollywood and Vietnam 1975 Scribner The two use their jungle fighting expertise and knowledge of the local land to rescue them and wipe out the guerrillas. Jeff states that the rescue effort was worth the high cost in lives because it kept an uprising from developing into a rebellion.p.13 Devine, Jeremy M. Vietnam at 24 Frames per Second 1999 University of Texas Press"
2740181,/m/0805jp,I'll Remember April,1999.0,,90.0,['English Language'],['United States of America'],"[""Children's"", 'Drama', 'Indie']",1990.0,North America,"['Indie', 'Drama', 'Children']",{{Expand section}} Four children capture a Japanese soldier who washes ashore during the Second World War.
3656567,/m/09sn9p,The Wedding March,1928.0,,145.0,['Silent film'],['United States of America'],"['Silent film', 'Melodrama', 'Drama', 'Indie', 'Black-and-white']",1920.0,North America,"['Indie', 'Drama', 'Black-and-white', 'Silent film']"," *Erich von Stroheim - Nicki/Prince Nickolas von Wildeliebe-rauffenburg *Fay Wray - Mitzi, mitzerl Schrammell *Matthew Betz - Schani Eberle - the Butler *Zasu Pitts - Cecelia Schweisser *George Fawcett - Prince Ottokar von Wildeliebe Rauffenburg *Maude George - Princess Maria - Nicki's mother *George Nichols - Fortunat Schweisser - the Industrialist *Dale Fuller - Katerina Schrammel - Mitzi's mother *Hughie Mack - Eberle - the Wine-grower *Cesare Gravina - Martin Schrammell - Mitzi's father *Sidney Bracey - Navratil *Anton Vaverka - Emperor Franz-Josef"
25079696,/m/09gf32b,Ski Troop Attack,1963.0,,60.0,[],['United States of America'],"['Action/Adventure', 'Combat Films', 'Action', 'Adventure', 'War film']",1960.0,North America,"['Action/Adventure', 'Combat Films', 'War']",A group of ski troopers behind German lines during World War II disrupts Nazi plans and blow up an important bridge.
1853855,/m/0615t5,They Saved Hitler's Brain,1966.0,,91.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Science Fiction', 'Action/Adventure', 'Drama', 'Action', 'Spy']",1960.0,North America,"['Science Fiction', 'Thriller', 'Spy', 'Action/Adventure', 'Drama']","World War II is over, and Nazi officials remove Adolf Hitler's living head and hide it in the fictional South American country of Mandoras, so that they can resurrect the Third Reich for the future. It fast forwards into the 1960s, and the surviving officials kidnap a scientist in an attempt to keep Hitler alive. Various intelligence agencies, aware of the evil plot, recruit secret agents to bust the Nazi officials."
27424347,/m/0c034jr,Old Bill and Son,1941.0,,96.0,['English Language'],['United Kingdom'],['Comedy'],1940.0,Europe,['Comedy'],"An old, First World War soldier enlists with his son to fight in the Second World War. Eventually, they travel to France to capture Nazis.http://www.allmovie.com/work/old-bill-and-son-104571"
27730947,/m/0cc9gf3,Counterblast,1948.0,,98.0,[],['United Kingdom'],"['Thriller', 'Science Fiction', 'Political thriller']",1940.0,Europe,"['Science Fiction', 'Thriller']",A Nazi scientist experiments with biological warfare with which he intends to wage the next war against Britain.
27997330,/m/0ch1txs,Triumph Over Violence,1965.0,,138.0,['Russian Language'],['Soviet Union'],['Documentary'],1960.0,Europe,['Documentary'],"This documentary film is about the German society, Nazi Germany government and Holocaust during World War II."
24871531,/m/09ggh1h,Soldiers of Freedom,1977.0,,599.0,[],[],"['Drama', 'War film']",1970.0,Unknown,"['Drama', 'War']","The picture consists four parts. Soldiers of Freedom filmed in a genre of the historical chronicle. Film reflects following events of Second World War: capitulation of Friedrich Paulus's Sixth Army's assault on Stalingrad during Operation Blue in 1942; preparation of Revolt in Slovakia; negotiations of the Polish communists with Władysław Sikorski's government about joint struggle against fascism; creation of National Committee of Domestic Front in Bulgaria and preparation by underground workers-communists of armed revolt, expansion of guerrilla movement; a failure of the next attempt of Germans to destroy People's Liberation Army of Josip Broz Tito; one of the largest military operations, Bagration; the beginning of clearing of Poland, creation of the National government in Lublin, the Warsaw Uprising; capitulation of Bór-Komorowski and defeat of the Polish patriots, the introduction of the Soviet and Polish armies into Warsaw."
25725655,/m/09v0x21,The Dirty Dozen: The Fatal Mission,1988.0,,100.0,['English Language'],"['United States of America', 'Yugoslavia', 'Italy']","['Thriller', 'Adventure', 'Television movie', 'Action/Adventure', 'Period piece', 'War film', 'Action']",1980.0,North America,"['Thriller', 'Period', 'Television', 'Action/Adventure', 'War']","Twelve top Nazis are ordered to the Middle East, where they are to organize a Fourth Reich, and only Major Wright and his convict commando squad can stop them."
6791799,/m/0gp41b,The 11th Day: Crete 1941,2005.0,,72.0,"['Greek Language', 'English Language']",['United States of America'],"['War film', 'Documentary']",2000.0,North America,"['Documentary', 'War']","On May 20, 1941, thousands of elite German paratroopers assaulted the island of Crete. It was the beginning of the Battle of Crete - the largest German airborne operation of World War II. They had expected to control the island within a few days; after all, they only needed to occupy Paris for a week before France surrendered. What they hadn’t expected was that the men, women, and even children of Crete would fight them to their dying breath. Together with hundreds of stranded soldiers from Britain, Australia, and New Zealand, and a handful of British special operations commandos and US special operation paramilitary officers from the OSS  who had parachuted in to help, the Cretan resistance dealt Nazi Germany one of its most crippling defeats of the entire war."
29649592,/m/07shqf9,World War II: When Lions Roared,1994.0,,115.0,[],['United States of America'],"['History', 'Drama', 'War film']",1990.0,North America,"['Drama', 'War', 'Historical']","The film portrays Roosevelt, Churchill, and Stalin as they maneuver their countries through several of the major events of World War II - such events include the Blitz, Operation Barbarossa, the bombing of Pearl Harbor, the North African Campaign, the Allied invasion of Italy, and concluding with the Tehran Conference. In particular, the focus is on the relationship between the leaders themselves and the large strategic concerns at play, with little scrutiny given to the decisions taking place at a lower level{{cite web}} - an example of this is how, despite his personal disdain for communism, Churchill was willing to go to great lengths to aid the Soviet Union in their fight against Nazi Germany."
34140078,/m/0hrct20,The Hitler Gang,1945.0,,101.0,[],[],"['Biographical film', 'Historical fiction', 'Drama']",1940.0,Unknown,"['Biography', 'Drama', 'Historical']","In 1918 a young soldier called Adolf Hitler recovers from being gassed during World War One. At the behest of the German army, he joins German nationalistic parties, espousing theories that Germany lost the war because they were stabbed in the back.. He rises to become dictator of Germany."
